"from","to","weight"
"Gilles LEBRETON (FRA-ID)","Virginie JORON (FRA-ID)",1
"Gilles LEBRETON (FRA-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Gilles LEBRETON (FRA-ID)","Aurélia BEIGNEUX (FRA-ID)",1
"Gilles LEBRETON (FRA-ID)","Philippe OLIVIER (FRA-ID)",1
"Gilles LEBRETON (FRA-ID)","André ROUGÉ (FRA-ID)",1
"Gilles LEBRETON (FRA-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Gilles LEBRETON (FRA-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Dominique BILDE (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Gerolf ANNEMANS (BEL-ID)",1
"Nicolas BAY (FRA-ID)","Gunnar BECK (DEU-ID)",1
"Nicolas BAY (FRA-ID)","Tom VANDENDRIESSCHE (BEL-ID)",1
"Nicolas BAY (FRA-ID)","France JAMET (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Filip DE MAN (BEL-ID)",1
"Nicolas BAY (FRA-ID)","Sylvia LIMMER (DEU-ID)",1
"Nicolas BAY (FRA-ID)","Guido REIL (DEU-ID)",1
"Nicolas BAY (FRA-ID)","Bernhard ZIMNIOK (DEU-ID)",1
"Nicolas BAY (FRA-ID)","Thierry MARIANI (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Hervé JUVIN (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Nicolas BAY (FRA-ID)","André ROUGÉ (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Nicolas BAY (FRA-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Gerolf ANNEMANS (BEL-ID)",1
"Dominique BILDE (FRA-ID)","Gunnar BECK (DEU-ID)",1
"Dominique BILDE (FRA-ID)","Tom VANDENDRIESSCHE (BEL-ID)",1
"Dominique BILDE (FRA-ID)","France JAMET (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Filip DE MAN (BEL-ID)",1
"Dominique BILDE (FRA-ID)","Jérôme RIVIÈRE (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Thierry MARIANI (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Hervé JUVIN (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Virginie JORON (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Aurélia BEIGNEUX (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Philippe OLIVIER (FRA-ID)",1
"Dominique BILDE (FRA-ID)","André ROUGÉ (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Dominique BILDE (FRA-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"Tiziana BEGHIN (ITA-NI)","Laura FERRARA (ITA-NI)",1
"Tiziana BEGHIN (ITA-NI)","Sabrina PIGNEDOLI (ITA-NI)",1
"Marco ZANNI (ITA-ID)","Danilo Oscar LANCINI (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Silvia SARDONE (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Gianna GANCIA (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Gianantonio DA RE (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Alessandra BASSO (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Elena LIZZI (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Rosanna CONTE (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Antonio Maria RINALDI (ITA-ID)",1
"Marco ZANNI (ITA-ID)","Annalisa TARDINO (ITA-ID)",1
"Laura FERRARA (ITA-NI)","Sabrina PIGNEDOLI (ITA-NI)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Geert BOURGEOIS (BEL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Patryk JAKI (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Beata KEMPA (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Jadwiga WIŚNIEWSKA (POL-ECR)","Dominik TARCZYŃSKI (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Patryk JAKI (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Izabela-Helena KLOC (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Kosma ZŁOTOWSKI (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Johan VAN OVERTVELDT (BEL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Assita KANKO (BEL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Patryk JAKI (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Beata KEMPA (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Izabela-Helena KLOC (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Joanna KOPCIŃSKA (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Witold Jan WASZCZYKOWSKI (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Zdzisław KRASNODĘBSKI (POL-ECR)","Dominik TARCZYŃSKI (POL-ECR)",1
"Krzysztof HETMAN (POL-EPP)","Radosław SIKORSKI (POL-EPP)",1
"Gerolf ANNEMANS (BEL-ID)","Gunnar BECK (DEU-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Tom VANDENDRIESSCHE (BEL-ID)",1
"Gerolf ANNEMANS (BEL-ID)","France JAMET (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Filip DE MAN (BEL-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Jérôme RIVIÈRE (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Thierry MARIANI (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Hervé JUVIN (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Virginie JORON (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Aurélia BEIGNEUX (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Philippe OLIVIER (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","André ROUGÉ (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Gerolf ANNEMANS (BEL-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"Luke Ming FLANAGAN (IRL-GUE_NGL)","Leila CHAIBI (FRA-GUE_NGL)",1
"Harald VILIMSKY (AUT-ID)","Sylvia LIMMER (DEU-ID)",1
"Harald VILIMSKY (AUT-ID)","Guido REIL (DEU-ID)",1
"Harald VILIMSKY (AUT-ID)","Bernhard ZIMNIOK (DEU-ID)",1
"Harald VILIMSKY (AUT-ID)","Roman HAIDER (AUT-ID)",1
"Esteban GONZÁLEZ PONS (ESP-EPP)","Agnès EVREN (FRA-EPP)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Geert BOURGEOIS (BEL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Assita KANKO (BEL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Patryk JAKI (POL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Beata MAZUREK (POL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Johan VAN OVERTVELDT (BEL-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Gunnar BECK (DEU-ID)","Tom VANDENDRIESSCHE (BEL-ID)",1
"Gunnar BECK (DEU-ID)","France JAMET (FRA-ID)",1
"Gunnar BECK (DEU-ID)","Filip DE MAN (BEL-ID)",1
"Gunnar BECK (DEU-ID)","Sylvia LIMMER (DEU-ID)",1
"Gunnar BECK (DEU-ID)","Guido REIL (DEU-ID)",1
"Gunnar BECK (DEU-ID)","Bernhard ZIMNIOK (DEU-ID)",1
"Gunnar BECK (DEU-ID)","Thierry MARIANI (FRA-ID)",1
"Gunnar BECK (DEU-ID)","Hervé JUVIN (FRA-ID)",1
"Gunnar BECK (DEU-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Gunnar BECK (DEU-ID)","André ROUGÉ (FRA-ID)",1
"Gunnar BECK (DEU-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Gunnar BECK (DEU-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"Angelo CIOCCA (ITA-ID)","Danilo Oscar LANCINI (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Silvia SARDONE (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Gianna GANCIA (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Gianantonio DA RE (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Alessandra BASSO (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Elena LIZZI (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Rosanna CONTE (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Antonio Maria RINALDI (ITA-ID)",1
"Angelo CIOCCA (ITA-ID)","Annalisa TARDINO (ITA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","France JAMET (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Filip DE MAN (BEL-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Jérôme RIVIÈRE (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Thierry MARIANI (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Hervé JUVIN (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Virginie JORON (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Aurélia BEIGNEUX (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Philippe OLIVIER (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","André ROUGÉ (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Tom VANDENDRIESSCHE (BEL-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"France JAMET (FRA-ID)","Filip DE MAN (BEL-ID)",1
"France JAMET (FRA-ID)","Jérôme RIVIÈRE (FRA-ID)",1
"France JAMET (FRA-ID)","Thierry MARIANI (FRA-ID)",1
"France JAMET (FRA-ID)","Hervé JUVIN (FRA-ID)",1
"France JAMET (FRA-ID)","Virginie JORON (FRA-ID)",1
"France JAMET (FRA-ID)","Jean-Paul GARRAUD (FRA-ID)",1
